loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status
LN-00881,BR-03881,Home Equity,2023-10-01,2033-10-01,489767,319236.66,8.35,120,CA,Medical,C,5 years,$75k-$100k,Late,45,Summit Financial,2026-05-03,2026-05-13T00:00:00Z,Missing
LN-00882,BR-03882,Home Equity,2023-01-21,2026-01-21,179470,50100.6,8.87,36,TN,Major purchase,D,12 years,$150k+,Current,0,Harbor Servicing,2026-05-12,2026-07-12T00:00:00Z,Complete
LN-00883,BR-03883,Student,2024-06-25,2039-06-26,414367,145980.37,12.38,180,OH,Major purchase,A,7 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-06-19,2026-06-19T00:00:00Z,Partial
LN-00884,BR-03884,Auto,2024-10-01,2030-10-02,406459,168439.74,3.62,72,NJ,Major purchase,B,10 years,$150k+,Current,0,Atlas Loan Co.,2026-06-01,2026-04-22T00:00:00Z,Complete
LN-00885,BR-03885,Auto,2023-11-28,2028-11-27,99645,78638.06,6.69,60,IL,Medical,D,2 years,$75k-$100k,Current,0,Harbor Servicing,2026-06-29,2026-07-19T00:00:00Z,Complete
LN-00886,BR-03886,Installment,2022-05-30,2042-05-31,301214,145319.49,6.92,240,NJ,Home improvement,A,10 years,$100k-$150k,Current,0,Summit Financial,2026-05-06,2026-04-14T00:00:00Z,Complete
LN-00887,BR-03887,Student,2023-05-01,2038-05-01,247295,69145.8,5.06,180,AZ,Medical,A,10 years,$50k-$75k,Current,0,Pioneer Credit,2026-06-25,2026-06-12T00:00:00Z,Complete
LN-00888,BR-03888,Mortgage,2023-04-17,2033-04-17,33366,10688.88,7.31,120,CO,Auto purchase,C,12 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-05,2026-06-25T00:00:00Z,Complete
LN-00889,BR-03889,Personal,2024-09-16,2030-09-17,156027,102597.24,6.25,72,FL,Home improvement,D,10 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-06,2026-05-26T00:00:00Z,Missing
LN-00890,BR-03890,Home Equity,2023-01-17,2025-01-17,275516,188260.69,12.15,24,GA,Major purchase,C,3 years,$100k-$150k,Current,0,Pioneer Credit,2026-04-10,2026-06-10T00:00:00Z,Complete
LN-00891,BR-03891,Home Equity,2021-04-18,2041-04-19,418554,166849.8,5.14,240,NC,Auto purchase,A,12 years,$50k-$75k,Current,0,Pioneer Credit,2026-05-31,2026-05-15T00:00:00Z,Complete
LN-00892,BR-03892,Home Equity,2022-10-18,2026-10-18,155174,69568.84,10.88,48,WA,Auto purchase,B,5 years,$100k-$150k,Late,90,Northstar Servicing,2026-05-23,2026-06-20T00:00:00Z,Complete
LN-00893,BR-03893,Installment,2024-08-01,2031-08-02,335085,0,5.56,84,VA,Home improvement,C,5 years,$150k+,Closed,0,Harbor Servicing,2026-07-14,2026-06-19T00:00:00Z,Complete
LN-00894,BR-03894,Auto,2021-12-20,2036-12-20,111538,44301.77,10.27,180,TN,Auto purchase,C,12 years,$150k+,Current,0,Northstar Servicing,2026-06-10,2026-06-04T00:00:00Z,Complete
LN-00895,BR-03895,Home Equity,2023-09-21,2033-09-21,485089,204464.51,9.33,120,CO,Medical,B,7 years,$150k+,Current,0,Pioneer Credit,2026-07-09,2026-07-20T00:00:00Z,Complete
LN-00896,BR-03896,Student,2023-07-05,2027-07-05,80912,31868.9,9.21,48,IL,Home improvement,B,2 years,$50k-$75k,Current,0,Summit Financial,2026-06-19,2026-06-07T00:00:00Z,Complete
LN-00897,BR-03897,Student,2024-02-28,2044-02-29,315649,135259.48,11.73,240,MI,Debt consolidation,B,10 years,$50k-$75k,Late,60,Pioneer Credit,2026-05-09,2026-04-22T00:00:00Z,Complete
LN-00898,BR-03898,Auto,2021-09-29,2026-09-29,255525,229948.97,9.94,60,WA,Medical,C,3 years,$75k-$100k,Current,0,Pioneer Credit,2026-04-13,2026-07-29T00:00:00Z,Complete
LN-00899,BR-03899,Home Equity,2025-01-02,2030-01-02,196431,147076.1,11.57,60,NJ,Home improvement,D,3 years,$150k+,Current,0,Northstar Servicing,2026-07-10,2026-06-25T00:00:00Z,Partial
LN-00900,BR-03900,Mortgage,2023-07-15,2027-07-15,18819,12933.1,4.81,48,TX,Education,A,3 years,$75k-$100k,Current,0,Summit Financial,2026-07-13,2026-07-09T00:00:00Z,Complete
LN-00901,BR-03901,Auto,2024-01-13,2029-01-12,176941,56683.88,8.36,60,AZ,Debt consolidation,B,2 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-07-20,2026-06-07T00:00:00Z,Complete
LN-00902,BR-03902,Auto,2022-01-11,2037-01-11,189229,157747.81,12.3,180,CO,Medical,A,12 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-04-23,2026-05-01T00:00:00Z,Complete
LN-00903,BR-03903,Auto,2021-10-23,2031-10-24,282100,128151.25,11.92,120,MI,Major purchase,C,2 years,$75k-$100k,Current,0,Pioneer Credit,2026-06-16,2026-07-07T00:00:00Z,Complete
LN-00904,BR-03904,Home Equity,2022-11-04,2042-11-05,263308,129308.46,6.63,240,TN,Medical,C,7 years,$150k+,Current,0,Pioneer Credit,2026-07-25,2026-05-12T00:00:00Z,Complete
LN-00905,BR-03905,Personal,2024-12-13,2029-12-13,465727,0,8.12,60,MI,Home improvement,A,3 years,$75k-$100k,Closed,0,Harbor Servicing,2026-07-22,2026-05-12T00:00:00Z,Complete
LN-00906,BR-03906,Personal,2021-03-04,2041-03-05,35343,24660.2,12.24,240,CA,Home improvement,B,12 years,$75k-$100k,Current,0,Northstar Servicing,2026-05-18,2026-04-21T00:00:00Z,Partial
LN-00907,BR-03907,Installment,2024-10-10,2054-10-11,300385,0,4.54,360,CO,Education,D,7 years,$75k-$100k,Closed,0,Pioneer Credit,2026-06-07,2026-04-24T00:00:00Z,Complete
LN-00908,BR-03908,Mortgage,2021-02-07,2041-02-08,201851,61088.25,9.93,240,CO,Education,A,7 years,$50k-$75k,Late,15,Summit Financial,2026-06-03,2026-06-08T00:00:00Z,Complete
LN-00909,BR-03909,Student,2024-09-06,2026-09-07,323862,0,6.46,24,NJ,Home improvement,B,2 years,$100k-$150k,Closed,0,Pioneer Credit,2026-06-27,2026-07-24T00:00:00Z,Complete
LN-00910,BR-03910,Auto,2024-02-27,2034-02-27,461468,350962.23,7.3,120,PA,Major purchase,A,12 years,$50k-$75k,Late,60,Blue Ridge Servicing,2026-04-23,2026-07-15T00:00:00Z,Complete
LN-00911,BR-03911,Auto,2021-11-20,2024-11-20,45912,22704.3,9.11,36,FL,Debt consolidation,A,7 years,$75k-$100k,Delinquent,60,Summit Financial,2026-04-04,2026-06-16T00:00:00Z,Complete
LN-00912,BR-03912,Personal,2021-04-23,2025-04-23,410145,248082.72,8.77,48,OR,Medical,B,7 years,$75k-$100k,Delinquent,60,Blue Ridge Servicing,2026-07-30,2026-04-30T00:00:00Z,Complete
LN-00913,BR-03913,Auto,2024-12-10,2031-12-11,242119,156163.22,7.45,84,OH,Medical,A,12 years,$150k+,Current,0,Blue Ridge Servicing,2026-06-06,2026-04-03T00:00:00Z,Complete
LN-00914,BR-03914,Mortgage,2022-03-22,2029-03-22,175692,85438.48,5.63,84,AZ,Medical,D,10 years,$150k+,Current,0,Pioneer Credit,2026-05-24,2026-04-25T00:00:00Z,Missing
LN-00915,BR-03915,Auto,2024-04-12,2029-04-12,155405,38928.43,4.34,60,MA,Medical,D,10 years,$150k+,Current,0,Blue Ridge Servicing,2026-05-11,2026-05-29T00:00:00Z,Complete
LN-00916,BR-03916,Mortgage,2024-06-05,2030-06-06,294518,97539.01,6.55,72,OH,Auto purchase,B,7 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-07-24,2026-05-07T00:00:00Z,Complete
LN-00917,BR-03917,Installment,2021-12-24,2023-12-25,310398,122352.4,6.84,24,OH,Auto purchase,C,12 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-06-16,2026-06-03T00:00:00Z,Complete
LN-00918,BR-03918,Home Equity,2024-05-04,2028-05-04,225296,197333.75,9.44,48,TX,Home improvement,C,7 years,$100k-$150k,Current,0,Harbor Servicing,2026-05-10,2026-04-27T00:00:00Z,Complete
LN-00919,BR-03919,Installment,2023-04-04,2033-04-04,105320,87269.27,7.67,120,FL,Auto purchase,A,7 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-25,2026-06-10T00:00:00Z,Complete
LN-00920,BR-03920,Mortgage,2022-08-31,2029-08-31,444363,231809.02,11.66,84,FL,Major purchase,B,12 years,$150k+,Current,0,Summit Financial,2026-04-26,2026-06-25T00:00:00Z,Complete
LN-00921,BR-03921,Home Equity,2023-12-19,2030-12-19,293659,197949.31,10.69,84,OR,Medical,C,10 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-21,2026-06-28T00:00:00Z,Complete
LN-00922,BR-03922,Home Equity,2021-05-18,2051-05-19,384642,227531.32,10.15,360,IL,Auto purchase,B,5 years,$75k-$100k,Current,0,Harbor Servicing,2026-04-19,2026-04-22T00:00:00Z,Complete
LN-00923,BR-03923,Personal,2022-12-07,2042-12-08,278500,237272.51,3.53,240,OR,Medical,C,7 years,$50k-$75k,Current,0,Summit Financial,2026-06-12,2026-05-12T00:00:00Z,Complete
LN-00924,BR-03924,Personal,2022-11-17,2029-11-17,80009,38863.11,7.48,84,PA,Auto purchase,C,2 years,$100k-$150k,Current,0,Summit Financial,2026-07-02,2026-06-07T00:00:00Z,Complete
LN-00925,BR-03925,Installment,2021-08-22,2028-08-22,273886,0,8.61,84,GA,Auto purchase,C,5 years,$75k-$100k,Closed,0,Summit Financial,2026-05-30,2026-05-18T00:00:00Z,Complete
LN-00926,BR-03926,Personal,2021-10-04,2051-10-05,76983,25676.26,10.54,360,VA,Medical,C,2 years,$150k+,Current,0,Summit Financial,2026-05-04,2026-06-26T00:00:00Z,Partial
LN-00927,BR-03927,Installment,2022-02-22,2042-02-23,289913,89853.73,6.45,240,OR,Education,A,2 years,$150k+,Current,0,Northstar Servicing,2026-05-04,2026-05-25T00:00:00Z,Complete
LN-00928,BR-03928,Student,2023-05-09,2029-05-09,208572,132182.19,3.67,72,NC,Education,D,3 years,$100k-$150k,Current,0,Pioneer Credit,2026-05-26,2026-05-09T00:00:00Z,Complete
LN-00929,BR-03929,Installment,2023-02-03,2029-02-03,315213,182536.38,11.24,72,OR,Education,A,7 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-07-08,2026-05-02T00:00:00Z,Complete
LN-00930,BR-03930,Auto,2024-12-15,2044-12-16,496081,441864.54,12.17,240,NY,Auto purchase,A,7 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-06-27,2026-06-09T00:00:00Z,Complete
LN-00931,BR-03931,Student,2022-07-27,2032-07-27,325287,0,4.42,120,FL,Debt consolidation,B,5 years,$150k+,Closed,0,Harbor Servicing,2026-07-23,2026-06-07T00:00:00Z,Complete
LN-00932,BR-03932,Mortgage,2024-01-16,2029-01-15,32639,10159.01,9.0,60,TN,Home improvement,D,10 years,$150k+,Current,0,Harbor Servicing,2026-04-15,2026-05-03T00:00:00Z,Complete
LN-00933,BR-03933,Mortgage,2021-04-20,2023-04-21,400259,269541.02,8.83,24,MN,Auto purchase,D,10 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-05-21,2026-07-03T00:00:00Z,Complete
LN-00934,BR-03934,Installment,2024-03-11,2054-03-12,149976,42230.98,3.62,360,OR,Auto purchase,B,12 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-05,2026-06-25T00:00:00Z,Complete
LN-00935,BR-03935,Mortgage,2022-08-28,2027-08-28,224954,106899.75,11.97,60,VA,Home improvement,B,12 years,$150k+,Current,0,Summit Financial,2026-04-08,2026-07-10T00:00:00Z,Partial
LN-00936,BR-03936,Student,2024-09-17,2029-09-17,309916,173896.93,8.37,60,MA,Debt consolidation,B,3 years,$75k-$100k,Current,0,Northstar Servicing,2026-06-13,2026-07-06T00:00:00Z,Complete
LN-00937,BR-03937,Installment,2021-01-22,2036-01-23,303753,0,11.79,180,NJ,Auto purchase,D,2 years,$150k+,Closed,0,Northstar Servicing,2026-07-15,2026-04-09T00:00:00Z,Complete
LN-00938,BR-03938,Personal,2021-02-11,2041-02-12,334023,198090.41,7.05,240,OH,Debt consolidation,C,7 years,$100k-$150k,Late,45,Pioneer Credit,2026-04-12,2026-07-27T00:00:00Z,Complete
LN-00939,BR-03939,Personal,2023-11-21,2028-11-20,287047,128246.19,12.29,60,MA,Home improvement,D,2 years,$150k+,Delinquent,90,Northstar Servicing,2026-04-21,2026-07-05T00:00:00Z,Complete
LN-00940,BR-03940,Mortgage,2023-08-13,2033-08-13,144304,41201.26,4.98,120,TN,Medical,B,5 years,$100k-$150k,Late,15,Pioneer Credit,2026-04-30,2026-05-22T00:00:00Z,Complete
LN-00941,BR-03941,Home Equity,2022-02-04,2027-02-04,168543,143070.24,12.06,60,NJ,Debt consolidation,D,3 years,$150k+,Current,0,Northstar Servicing,2026-06-04,2026-04-04T00:00:00Z,Complete
LN-00942,BR-03942,Personal,2024-04-23,2034-04-24,434794,241632.43,12.12,120,MD,Debt consolidation,C,7 years,$75k-$100k,Current,0,Pioneer Credit,2026-04-15,2026-07-07T00:00:00Z,Complete
LN-00943,BR-03943,Auto,2021-09-21,2026-09-21,384547,266210.35,7.12,60,NJ,Medical,D,3 years,$100k-$150k,Current,0,Pioneer Credit,2026-04-08,2026-04-09T00:00:00Z,Complete
LN-00944,BR-03944,Student,2022-11-27,2037-11-27,344216,126035.41,9.63,180,OH,Major purchase,A,3 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-04-16,2026-06-01T00:00:00Z,Complete
LN-00945,BR-03945,Auto,2023-08-09,2029-08-09,334881,205901.51,10.21,72,VA,Home improvement,A,7 years,$50k-$75k,Delinquent,45,Pioneer Credit,2026-05-19,2026-07-07T00:00:00Z,Complete
LN-00946,BR-03946,Home Equity,2024-05-14,2034-05-15,59422,44346.17,3.69,120,VA,Medical,B,7 years,$100k-$150k,Current,0,Harbor Servicing,2026-04-24,2026-05-24T00:00:00Z,Complete
LN-00947,BR-03947,Personal,2022-11-20,2052-11-20,404432,123177.55,4.78,360,GA,Debt consolidation,B,10 years,$150k+,Current,0,Harbor Servicing,2026-06-02,2026-07-09T00:00:00Z,Complete
LN-00948,BR-03948,Home Equity,2024-09-25,2034-09-26,55130,43818.92,10.89,120,OR,Medical,A,10 years,$150k+,Current,0,Atlas Loan Co.,2026-04-03,2026-06-03T00:00:00Z,Complete
LN-00949,BR-03949,Auto,2024-09-13,2031-09-14,122300,83750.18,9.7,84,CO,Education,D,7 years,$150k+,Current,0,Northstar Servicing,2026-07-26,2026-05-28T00:00:00Z,Complete
LN-00950,BR-03950,Student,2022-06-03,2027-06-03,404608,156706.81,10.31,60,AZ,Major purchase,D,2 years,$100k-$150k,Current,0,Harbor Servicing,2026-07-05,2026-07-02T00:00:00Z,Complete
LN-00951,BR-03951,Home Equity,2022-03-23,2042-03-24,417400,376783.73,11.51,240,MA,Medical,A,10 years,$150k+,Current,0,Pioneer Credit,2026-04-03,2026-06-13T00:00:00Z,Complete
LN-00952,BR-03952,Auto,2022-07-17,2042-07-18,231854,90833.92,10.23,240,CA,Auto purchase,A,7 years,$50k-$75k,Delinquent,45,Atlas Loan Co.,2026-05-05,2026-05-28T00:00:00Z,Complete
LN-00953,BR-03953,Auto,2023-08-03,2027-08-03,352336,254030.12,4.51,48,NY,Auto purchase,A,3 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-06-19,2026-06-05T00:00:00Z,Complete
LN-00954,BR-03954,Home Equity,2024-09-07,2029-09-07,469665,398181.01,9.31,60,FL,Debt consolidation,A,3 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-06-16,2026-07-03T00:00:00Z,Complete
LN-00955,BR-03955,Student,2023-03-19,2053-03-19,319380,202056.27,11.47,360,CO,Education,D,3 years,$50k-$75k,Late,30,Atlas Loan Co.,2026-05-05,2026-06-05T00:00:00Z,Complete
LN-00956,BR-03956,Auto,2022-05-06,2052-05-06,360141,119921.91,6.66,360,AZ,Major purchase,D,10 years,$100k-$150k,Current,0,Summit Financial,2026-07-12,2026-06-25T00:00:00Z,Complete
LN-00957,BR-03957,Personal,2021-01-29,2024-01-30,446787,359845.31,11.36,36,IL,Debt consolidation,D,7 years,$75k-$100k,Current,0,Northstar Servicing,2026-04-05,2026-04-14T00:00:00Z,Complete
LN-00958,BR-03958,Mortgage,2021-09-21,2024-09-21,487746,389297.99,6.14,36,FL,Major purchase,D,12 years,$150k+,Current,0,Harbor Servicing,2026-06-11,2026-06-25T00:00:00Z,Complete
LN-00959,BR-03959,Installment,2021-12-23,2026-12-23,153674,101116.93,9.88,60,GA,Medical,A,10 years,$100k-$150k,Current,0,Northstar Servicing,2026-05-03,2026-06-10T00:00:00Z,Complete
LN-00960,BR-03960,Home Equity,2023-06-14,2033-06-14,403465,363933.42,11.0,120,NJ,Auto purchase,D,5 years,$150k+,Current,0,Summit Financial,2026-04-19,2026-05-09T00:00:00Z,Complete
LN-00961,BR-03961,Mortgage,2021-09-18,2026-09-18,317758,127916.45,8.99,60,VA,Home improvement,B,2 years,$150k+,Current,0,Northstar Servicing,2026-06-28,2026-06-25T00:00:00Z,Complete
LN-00962,BR-03962,Installment,2022-08-29,2032-08-29,426947,180617.74,4.61,120,TN,Medical,A,10 years,$50k-$75k,Current,0,Harbor Servicing,2026-05-29,2026-07-14T00:00:00Z,Complete
LN-00963,BR-03963,Auto,2021-05-10,2036-05-10,221043,68970.58,12.03,180,OH,Home improvement,A,5 years,$50k-$75k,Current,0,Pioneer Credit,2026-04-14,2026-04-08T00:00:00Z,Complete
LN-00964,BR-03964,Student,2021-01-01,2026-01-01,84872,26839.77,5.73,60,NJ,Home improvement,A,3 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-04-08,2026-07-22T00:00:00Z,Complete
LN-00965,BR-03965,Mortgage,2023-02-26,2053-02-26,344568,118141.22,8.14,360,NY,Medical,D,3 years,$150k+,Delinquent,30,Harbor Servicing,2026-05-25,2026-06-06T00:00:00Z,Complete
LN-00966,BR-03966,Student,2022-04-28,2032-04-28,244003,172048.87,11.69,120,IL,Home improvement,D,7 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-05-01,2026-04-09T00:00:00Z,Complete
LN-00967,BR-03967,Installment,2021-09-12,2024-09-12,191272,0,10.29,36,FL,Medical,D,7 years,$75k-$100k,Closed,0,Summit Financial,2026-07-02,2026-04-12T00:00:00Z,Complete
LN-00968,BR-03968,Personal,2022-04-23,2042-04-24,410325,293923.11,12.25,240,IL,Debt consolidation,D,3 years,$100k-$150k,Current,0,Northstar Servicing,2026-04-24,2026-04-25T00:00:00Z,Complete
LN-00969,BR-03969,Installment,2024-11-01,2039-11-02,192331,172636.47,8.4,180,TX,Major purchase,C,2 years,$150k+,Current,0,Summit Financial,2026-05-26,2026-06-06T00:00:00Z,Complete
LN-00970,BR-03970,Personal,2021-09-07,2051-09-08,267566,100666.81,8.19,360,IL,Home improvement,A,2 years,$150k+,Current,0,Northstar Servicing,2026-05-08,2026-07-16T00:00:00Z,Complete
LN-00971,BR-03971,Home Equity,2023-11-21,2043-11-22,352682,308545.6,11.48,240,VA,Major purchase,A,2 years,$75k-$100k,Current,0,Northstar Servicing,2026-05-23,2026-05-31T00:00:00Z,Complete
LN-00972,BR-03972,Mortgage,2023-03-22,2033-03-22,458772,323540.94,4.31,120,NJ,Debt consolidation,A,12 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-05-27,2026-07-10T00:00:00Z,Complete
LN-00973,BR-03973,Personal,2021-02-24,2027-02-25,191971,69543.09,6.09,72,OR,Medical,B,2 years,$50k-$75k,Delinquent,30,Blue Ridge Servicing,2026-06-23,2026-04-30T00:00:00Z,Complete
LN-00974,BR-03974,Mortgage,2021-09-09,2027-09-10,300757,209191.18,12.23,72,TX,Education,C,2 years,$50k-$75k,Current,0,Summit Financial,2026-07-29,2026-04-17T00:00:00Z,Complete
LN-00975,BR-03975,Mortgage,2022-01-02,2032-01-03,330348,296731.47,11.91,120,NC,Medical,D,12 years,$100k-$150k,Current,0,Northstar Servicing,2026-06-30,2026-05-24T00:00:00Z,Complete
LN-00976,BR-03976,Student,2023-07-28,2053-07-28,55606,28348.92,12.08,360,VA,Education,C,2 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-03,2026-05-22T00:00:00Z,Complete
LN-00977,BR-03977,Home Equity,2024-10-04,2031-10-05,60050,36514.6,6.29,84,WA,Debt consolidation,D,5 years,$150k+,Late,30,Atlas Loan Co.,2026-04-22,2026-07-13T00:00:00Z,Complete
LN-00978,BR-03978,Auto,2024-03-23,2028-03-23,295036,205391.8,10.21,48,MI,Major purchase,C,12 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-04-22,2026-06-25T00:00:00Z,Complete
LN-00979,BR-03979,Student,2021-05-27,2051-05-28,276881,83612.15,7.43,360,WA,Auto purchase,C,10 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-07-23,2026-04-13T00:00:00Z,Complete
LN-00980,BR-03980,Personal,2024-06-19,2030-06-20,371109,117978.12,11.68,72,CA,Debt consolidation,D,5 years,$100k-$150k,Late,60,Atlas Loan Co.,2026-06-30,2026-06-09T00:00:00Z,Complete
LN-00981,BR-03981,Home Equity,2022-01-12,2026-01-12,80513,38668.82,7.02,48,NC,Major purchase,C,3 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-07-26,2026-04-08T00:00:00Z,Complete
LN-00982,BR-03982,Auto,2022-10-18,2026-10-18,63139,31767.72,7.96,48,NJ,Major purchase,C,3 years,$150k+,Current,0,Harbor Servicing,2026-07-21,2026-04-08T00:00:00Z,Complete
LN-00983,BR-03983,Home Equity,2024-12-24,2034-12-25,26989,20041.03,10.63,120,TX,Auto purchase,A,12 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-07-18,2026-06-06T00:00:00Z,Complete
LN-00984,BR-03984,Home Equity,2024-01-08,2044-01-09,248746,183252.4,4.44,240,AZ,Major purchase,B,3 years,$150k+,Current,0,Blue Ridge Servicing,2026-07-19,2026-05-22T00:00:00Z,Complete
LN-00985,BR-03985,Installment,2024-01-08,2028-01-08,53373,29858.86,5.72,48,CA,Education,D,10 years,$150k+,Current,0,Harbor Servicing,2026-07-24,2026-04-09T00:00:00Z,Complete
LN-00986,BR-03986,Installment,2021-03-04,2041-03-05,54670,32645.16,8.47,240,IL,Auto purchase,B,5 years,$100k-$150k,Current,0,Summit Financial,2026-07-30,2026-04-10T00:00:00Z,Complete
LN-00987,BR-03987,Home Equity,2021-09-29,2026-09-29,170226,49304.55,3.8,60,NY,Home improvement,D,10 years,$150k+,Current,0,Summit Financial,2026-08-01,2026-06-18T00:00:00Z,Complete
LN-00988,BR-03988,Installment,2024-08-23,2054-08-24,445984,268480.35,4.73,360,PA,Auto purchase,B,2 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-05-18,2026-07-19T00:00:00Z,Complete
LN-00989,BR-03989,Installment,2022-01-31,2042-02-01,48295,35266.67,3.79,240,WA,Debt consolidation,B,2 years,$100k-$150k,Current,0,Summit Financial,2026-07-23,2026-06-11T00:00:00Z,Complete
LN-00990,BR-03990,Mortgage,2023-11-24,2026-11-24,213727,90197.15,11.51,36,NY,Home improvement,D,10 years,$150k+,Current,0,Summit Financial,2026-08-01,2026-06-20T00:00:00Z,Complete
LN-00991,BR-03991,Student,2024-12-17,2026-12-18,440825,373355.03,9.7,24,MI,Home improvement,B,3 years,$100k-$150k,Current,0,Summit Financial,2026-04-12,2026-07-30T00:00:00Z,Complete
LN-00992,BR-03992,Auto,2022-11-19,2052-11-19,56904,33831.95,5.71,360,PA,Major purchase,A,3 years,$150k+,Current,0,Pioneer Credit,2026-04-10,2026-05-30T00:00:00Z,Complete
LN-00993,BR-03993,Personal,2022-05-21,2025-05-21,109391,85961.05,6.21,36,NY,Medical,A,7 years,$75k-$100k,Current,0,Northstar Servicing,2026-07-22,2026-06-01T00:00:00Z,Complete
LN-00994,BR-03994,Personal,2023-02-22,2026-02-22,42282,28254.51,9.69,36,MI,Debt consolidation,B,3 years,$100k-$150k,Current,0,Summit Financial,2026-07-11,2026-04-18T00:00:00Z,Complete
LN-00995,BR-03995,Installment,2023-04-08,2033-04-08,98070,0,11.11,120,MA,Major purchase,B,12 years,$150k+,Closed,0,Summit Financial,2026-06-14,2026-05-25T00:00:00Z,Complete
LN-00996,BR-03996,Installment,2022-11-18,2037-11-18,430388,171558.51,9.05,180,CO,Debt consolidation,B,7 years,$75k-$100k,Late,30,Pioneer Credit,2026-05-26,2026-07-14T00:00:00Z,Complete
LN-00997,BR-03997,Auto,2023-07-01,2027-07-01,92252,35327.29,7.15,48,PA,Auto purchase,D,12 years,$150k+,Current,0,Northstar Servicing,2026-04-05,2026-04-09T00:00:00Z,Complete
LN-00998,BR-03998,Auto,2022-04-07,2024-04-07,70368,38620.55,5.75,24,AZ,Major purchase,B,12 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-04-12,2026-05-16T00:00:00Z,Partial
LN-00999,BR-03999,Student,2024-07-02,2034-07-03,429786,215430.95,6.86,120,MD,Auto purchase,C,2 years,$150k+,Current,0,Blue Ridge Servicing,2026-07-16,2026-04-13T00:00:00Z,Complete
LN-01000,BR-04000,Home Equity,2021-07-22,2027-07-23,322479,236940.15,4.05,72,TX,Auto purchase,B,3 years,$50k-$75k,Current,0,Harbor Servicing,2026-04-21,2026-04-20T00:00:00Z,Complete
